,weekendingdate,jurisdiction,totalconfc19newadm,totalconfc19newadmadult,totalconfc19newadmped,totalconfflunewadm,numconfc19newadmped0to4,numconfc19newadmped5to17,numconfc19newadmadult18to49,numconfc19newadmunk,totalconfflunewadmadult,totalconfflunewadmped,totalconfrsvnewadm,totalconfrsvnewadmadult,totalconfrsvnewadmped,numconfc19newadmadult50to64,numconfc19newadmadult65to74,numconfc19newadmadult75plus,numconfflunewadmped0to4,numconfflunewadmped5to17,numconfflunewadmadult18to49,numconfflunewadmadult50to64,numconfflunewadmadult65to74,numconfflunewadmadult75plus,numconfflunewadmunk,numconfrsvnewadmped0to4,numconfrsvnewadmped5to17,numconfrsvnewadmadult18to49,numconfrsvnewadmadult50to64,numconfrsvnewadmadult65to74,numconfrsvnewadmadult75plus,numconfrsvnewadmunk
2004,2024-04-20,CA,736.0,717.0,19.0,157.0,9.0,9.0,135.0,28.0,1.0,0.0,5.0,0.0,5.0,,,,,,,,,,,,,,,,,
2005,2024-04-20,CO,68.0,67.0,1.0,26.0,0.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2006,2024-04-20,CT,55.0,53.0,2.0,57.0,1.0,1.0,8.0,0.0,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
2007,2024-04-20,DC,14.0,11.0,3.0,14.0,2.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2008,2024-04-20,DE,20.0,18.0,2.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
2009,2024-04-20,FL,420.0,395.0,25.0,239.0,11.0,7.0,38.0,36.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2010,2024-04-20,GA,209.0,176.0,33.0,40.0,11.0,22.0,23.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2011,2024-04-20,GU,3.0,3.0,0.0,7.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2012,2024-04-20,HI,57.0,28.0,29.0,5.0,8.0,21.0,1.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,2024-04-20,IA,29.0,26.0,3.0,53.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2014,2024-04-20,ID,29.0,29.0,0.0,15.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2015,2024-04-20,IL,229.0,220.0,9.0,122.0,4.0,5.0,26.0,3.0,2.0,5.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
2016,2024-04-20,IN,139.0,136.0,3.0,61.0,1.0,2.0,6.0,23.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2017,2024-04-20,KS,72.0,70.0,2.0,40.0,2.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2018,2024-04-20,KY,69.0,66.0,3.0,46.0,2.0,1.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2019,2024-04-20,LA,78.0,72.0,6.0,24.0,5.0,1.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2020,2024-04-20,MA,164.0,130.0,34.0,127.0,32.0,2.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2021,2024-04-20,MD,81.0,78.0,3.0,38.0,1.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2022,2024-04-20,ME,20.0,19.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
2023,2024-04-20,MI,194.0,190.0,4.0,170.0,2.0,0.0,14.0,8.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
2024,2024-04-20,MN,61.0,58.0,3.0,53.0,3.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2025,2024-04-20,MO,132.0,118.0,14.0,83.0,10.0,2.0,25.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2026,2024-04-20,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027,2024-04-20,MS,37.0,36.0,1.0,25.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2028,2024-04-20,MT,17.0,14.0,3.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2029,2024-04-20,NC,179.0,176.0,3.0,23.0,1.0,0.0,26.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2030,2024-04-20,ND,11.0,10.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2031,2024-04-20,NE,33.0,33.0,0.0,27.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2032,2024-04-20,NH,19.0,19.0,0.0,12.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2033,2024-04-20,NJ,149.0,138.0,11.0,110.0,1.0,1.0,12.0,10.0,,,,,,,,,,,,,,,,,,,,,,
2034,2024-04-20,NM,24.0,24.0,0.0,15.0,0.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2035,2024-04-20,NV,55.0,41.0,14.0,26.0,12.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2036,2024-04-20,NY,447.0,426.0,21.0,217.0,12.0,6.0,44.0,8.0,19.0,0.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,
2037,2024-04-20,OH,210.0,201.0,9.0,110.0,4.0,4.0,13.0,3.0,0.0,2.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,
2038,2024-04-20,OK,77.0,70.0,7.0,30.0,5.0,2.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2039,2024-04-20,OR,63.0,63.0,0.0,32.0,0.0,0.0,5.0,8.0,0.0,0.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,
2040,2024-04-20,PA,259.0,251.0,8.0,146.0,3.0,5.0,28.0,12.0,20.0,5.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,,
2041,2024-04-20,PR,39.0,27.0,12.0,36.0,7.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2042,2024-04-20,RI,20.0,19.0,1.0,11.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2043,2024-04-20,SC,74.0,73.0,1.0,37.0,0.0,1.0,6.0,1.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2044,2024-04-20,SD,17.0,16.0,1.0,24.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2045,2024-04-20,TN,152.0,143.0,9.0,58.0,8.0,1.0,17.0,12.0,,,,,,,,,,,,,,,,,,,,,,
2046,2024-04-20,TX,735.0,709.0,26.0,255.0,10.0,16.0,120.0,40.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2047,2024-04-20,USA,6414.0,6028.0,386.0,2944.0,201.0,130.0,767.0,264.0,72.0,16.0,31.0,21.0,10.0,,,,,,,,,,,,,,,,,
2048,2024-04-20,UT,57.0,50.0,7.0,3.0,6.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2049,2024-04-20,VA,273.0,245.0,28.0,79.0,4.0,3.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2050,2024-04-20,VI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2051,2024-04-20,VT,3.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2052,2024-04-20,WA,104.0,102.0,2.0,26.0,2.0,0.0,16.0,0.0,,,8.0,7.0,1.0,,,,,,,,,,,,,,,,,
2053,2024-04-20,WI,126.0,118.0,8.0,66.0,1.0,0.0,20.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2054,2024-04-20,WV,44.0,43.0,1.0,13.0,0.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2055,2024-04-20,WY,10.0,9.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2056,2024-04-27,AK,8.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2057,2024-04-27,AL,99.0,96.0,3.0,16.0,2.0,1.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2058,2024-04-27,AR,53.0,52.0,1.0,60.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2059,2024-04-27,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2060,2024-04-27,AZ,95.0,90.0,5.0,105.0,1.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2061,2024-04-27,CA,724.0,702.0,22.0,156.0,9.0,12.0,129.0,28.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2062,2024-04-27,CO,82.0,74.0,8.0,23.0,4.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2063,2024-04-27,CT,44.0,43.0,1.0,64.0,1.0,0.0,5.0,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2064,2024-04-27,DC,10.0,9.0,1.0,8.0,1.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2065,2024-04-27,DE,25.0,23.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2066,2024-04-27,FL,428.0,393.0,35.0,262.0,22.0,6.0,35.0,31.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2067,2024-04-27,GA,172.0,152.0,20.0,35.0,8.0,12.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2068,2024-04-27,GU,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2069,2024-04-27,HI,41.0,29.0,12.0,14.0,3.0,9.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2070,2024-04-27,IA,28.0,27.0,1.0,22.0,1.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2071,2024-04-27,ID,37.0,35.0,2.0,16.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2072,2024-04-27,IL,236.0,228.0,8.0,88.0,4.0,3.0,25.0,11.0,1.0,2.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,
2073,2024-04-27,IN,65.0,65.0,0.0,46.0,0.0,0.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2074,2024-04-27,KS,58.0,58.0,0.0,27.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
2075,2024-04-27,KY,74.0,74.0,0.0,25.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2076,2024-04-27,LA,55.0,47.0,8.0,17.0,6.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2077,2024-04-27,MA,133.0,131.0,2.0,69.0,1.0,1.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2078,2024-04-27,MD,74.0,73.0,1.0,20.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2079,2024-04-27,ME,16.0,16.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2080,2024-04-27,MI,138.0,136.0,2.0,123.0,2.0,0.0,12.0,9.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2081,2024-04-27,MN,59.0,56.0,3.0,39.0,3.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2082,2024-04-27,MO,115.0,110.0,5.0,59.0,2.0,2.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2083,2024-04-27,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,2024-04-27,MS,33.0,30.0,3.0,21.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2085,2024-04-27,MT,11.0,9.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2086,2024-04-27,NC,148.0,146.0,2.0,13.0,2.0,0.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2087,2024-04-27,ND,15.0,14.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2088,2024-04-27,NE,26.0,26.0,0.0,17.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2089,2024-04-27,NH,24.0,24.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2090,2024-04-27,NJ,290.0,148.0,142.0,89.0,4.0,5.0,16.0,133.0,,,,,,,,,,,,,,,,,,,,,,
2091,2024-04-27,NM,34.0,33.0,1.0,20.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2092,2024-04-27,NV,61.0,54.0,7.0,21.0,4.0,3.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2093,2024-04-27,NY,428.0,411.0,17.0,164.0,12.0,5.0,48.0,2.0,20.0,0.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,
2094,2024-04-27,OH,186.0,176.0,10.0,78.0,9.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2095,2024-04-27,OK,68.0,65.0,3.0,36.0,3.0,0.0,3.0,0.0,1.0,0.0,5.0,3.0,2.0,,,,,,,,,,,,,,,,,
2096,2024-04-27,OR,45.0,41.0,4.0,30.0,2.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2097,2024-04-27,PA,177.0,170.0,7.0,116.0,4.0,3.0,14.0,10.0,16.0,1.0,5.0,3.0,2.0,,,,,,,,,,,,,,,,,
2098,2024-04-27,PR,48.0,36.0,12.0,44.0,8.0,2.0,3.0,2.0,7.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2099,2024-04-27,RI,18.0,18.0,0.0,7.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2100,2024-04-27,SC,67.0,67.0,0.0,30.0,0.0,0.0,12.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
2101,2024-04-27,SD,16.0,12.0,4.0,14.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2102,2024-04-27,TN,99.0,97.0,2.0,51.0,2.0,0.0,20.0,9.0,,,,,,,,,,,,,,,,,,,,,,
2103,2024-04-27,TX,643.0,615.0,28.0,171.0,18.0,10.0,87.0,34.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2104,2024-04-27,USA,5803.0,5371.0,432.0,2421.0,160.0,97.0,688.0,351.0,56.0,8.0,21.0,15.0,6.0,,,,,,,,,,,,,,,,,
2105,2024-04-27,UT,36.0,31.0,5.0,6.0,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2106,2024-04-27,VA,245.0,219.0,26.0,58.0,2.0,3.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2107,2024-04-27,VI,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2108,2024-04-27,VT,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2109,2024-04-27,WA,83.0,80.0,3.0,37.0,1.0,2.0,11.0,0.0,,,2.0,2.0,0.0,,,,,,,,,,,,,,,,,
2110,2024-04-27,WI,81.0,72.0,9.0,37.0,0.0,2.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2111,2024-04-27,WV,36.0,35.0,1.0,22.0,1.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2112,2024-04-27,WY,8.0,7.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2113,2024-05-04,AK,2.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2114,2024-05-04,AL,63.0,60.0,3.0,10.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2115,2024-05-04,AR,26.0,25.0,1.0,14.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2116,2024-05-04,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2117,2024-05-04,AZ,109.0,106.0,3.0,75.0,3.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2118,2024-05-04,CA,555.0,551.0,4.0,77.0,3.0,0.0,86.0,22.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2119,2024-05-04,CO,40.0,36.0,4.0,23.0,1.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2120,2024-05-04,CT,60.0,58.0,2.0,34.0,2.0,0.0,2.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2121,2024-05-04,DC,12.0,9.0,3.0,5.0,2.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2122,2024-05-04,DE,26.0,26.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2123,2024-05-04,FL,312.0,303.0,9.0,141.0,2.0,5.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2124,2024-05-04,GA,117.0,109.0,8.0,16.0,3.0,5.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2125,2024-05-04,GU,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2126,2024-05-04,HI,15.0,15.0,0.0,6.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2127,2024-05-04,IA,11.0,10.0,1.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,
2128,2024-05-04,ID,22.0,22.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
2129,2024-05-04,IL,124.0,117.0,7.0,43.0,4.0,2.0,15.0,8.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2130,2024-05-04,IN,49.0,49.0,0.0,36.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2131,2024-05-04,KS,43.0,43.0,0.0,9.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2132,2024-05-04,KY,58.0,51.0,7.0,10.0,2.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2133,2024-05-04,LA,24.0,23.0,1.0,9.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2134,2024-05-04,MA,121.0,115.0,6.0,58.0,2.0,4.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2135,2024-05-04,MD,42.0,31.0,11.0,10.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2136,2024-05-04,ME,14.0,14.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2137,2024-05-04,MI,132.0,129.0,3.0,83.0,3.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2138,2024-05-04,MN,28.0,26.0,2.0,18.0,1.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2139,2024-05-04,MO,61.0,60.0,1.0,33.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2140,2024-05-04,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141,2024-05-04,MS,12.0,11.0,1.0,20.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2142,2024-05-04,MT,13.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2143,2024-05-04,NC,52.0,48.0,4.0,8.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2144,2024-05-04,ND,4.0,4.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2145,2024-05-04,NE,22.0,22.0,0.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2146,2024-05-04,NH,10.0,10.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2147,2024-05-04,NJ,147.0,138.0,9.0,81.0,3.0,1.0,17.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2148,2024-05-04,NM,33.0,33.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2149,2024-05-04,NV,23.0,20.0,3.0,10.0,2.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2150,2024-05-04,NY,330.0,317.0,13.0,132.0,9.0,3.0,44.0,6.0,22.0,0.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,
2151,2024-05-04,OH,99.0,91.0,8.0,46.0,3.0,5.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2152,2024-05-04,OK,38.0,34.0,4.0,16.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2153,2024-05-04,OR,39.0,39.0,0.0,17.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2154,2024-05-04,PA,172.0,168.0,4.0,95.0,3.0,1.0,25.0,5.0,7.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,
2155,2024-05-04,PR,60.0,53.0,7.0,32.0,2.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2156,2024-05-04,RI,10.0,10.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2157,2024-05-04,SC,31.0,29.0,2.0,31.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2158,2024-05-04,SD,8.0,8.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2159,2024-05-04,TN,71.0,66.0,5.0,22.0,3.0,2.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2160,2024-05-04,TX,274.0,267.0,7.0,89.0,3.0,4.0,37.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2161,2024-05-04,USA,3842.0,3672.0,170.0,1485.0,82.0,58.0,446.0,123.0,41.0,5.0,12.0,10.0,2.0,,,,,,,,,,,,,,,,,
2162,2024-05-04,UT,22.0,19.0,3.0,2.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2163,2024-05-04,VA,133.0,124.0,9.0,58.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2164,2024-05-04,VI,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2165,2024-05-04,VT,5.0,5.0,0.0,4.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2166,2024-05-04,WA,88.0,85.0,3.0,25.0,3.0,0.0,11.0,0.0,,,2.0,2.0,0.0,,,,,,,,,,,,,,,,,
2167,2024-05-04,WI,57.0,46.0,11.0,15.0,3.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2168,2024-05-04,WV,12.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2169,2024-05-04,WY,6.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2170,2024-05-11,AK,4.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2171,2024-05-11,AL,38.0,36.0,2.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2172,2024-05-11,AR,10.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2173,2024-05-11,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2174,2024-05-11,AZ,91.0,91.0,0.0,73.0,0.0,0.0,14.0,0.0,5.0,0.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,
2175,2024-05-11,CA,438.0,421.0,17.0,49.0,13.0,3.0,58.0,18.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2176,2024-05-11,CO,18.0,17.0,1.0,12.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2177,2024-05-11,CT,69.0,65.0,4.0,22.0,3.0,1.0,7.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2178,2024-05-11,DC,9.0,6.0,3.0,4.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
